cell_id,row,col,R_mean_2020,R_std_2020,G_mean_2020,G_std_2020,B_mean_2020,B_std_2020,NDVI_1_mean_2020,NDVI_1_std_2020,NDVI_2_mean_2020,NDVI_2_std_2020,NDVI_3_mean_2020,NDVI_3_std_2020,SWIR_1_mean_2020,SWIR_1_std_2020,SWIR_2_mean_2020,SWIR_2_std_2020,SWIR_3_mean_2020,SWIR_3_std_2020
20,0,20,78.7136001586914,41.79576110839844,79.52729797363281,29.31672477722168,50.735599517822266,27.36900329589844,132.0395965576172,97.83612823486328,183.48190307617188,41.11076354980469,0.0,0.0,142.20570373535156,46.13839721679688,237.1259002685547,27.97516250610352,79.22599792480469,41.78089141845703
21,0,21,66.82879638671875,34.464725494384766,72.3009033203125,19.23628044128418,39.00550079345703,15.414054870605469,102.73809814453124,93.72122192382812,173.95970153808594,39.9309196472168,0.0,0.0,137.4364013671875,39.12112808227539,247.9694976806641,15.54333782196045,67.34590148925781,34.46616744995117
22,0,22,61.67100143432617,35.35895538330078,67.40570068359375,20.066699981689453,36.582298278808594,16.55389404296875,99.37879943847656,96.56964111328124,174.3721923828125,44.24904251098633,0.0,0.0,133.2574005126953,47.68901443481445,244.5467071533203,19.524169921875,62.1864013671875,35.36677932739258
23,0,23,62.37200164794922,37.40224456787109,70.8052978515625,25.10140991210937,41.976898193359375,24.855562210083008,89.6812973022461,95.33850860595705,168.28990173339844,42.64120864868164,0.0,0.0,122.43309783935548,39.67140579223633,248.09930419921875,15.944467544555664,62.89339828491211,37.40082931518555
24,0,24,37.669898986816406,29.134082794189453,51.20040130615234,20.834346771240234,25.500600814819336,15.209418296813965,40.0182991027832,74.673828125,146.10609436035156,32.50226211547852,0.0,0.0,91.10479736328124,43.39656066894531,245.03399658203125,19.429317474365234,38.1775016784668,29.12871742248535
25,0,25,42.39680099487305,29.21635627746582,58.00139999389648,20.374975204467773,28.666200637817383,14.064948081970217,38.34560012817383,74.74136352539062,145.2126007080078,32.41514205932617,0.0,0.0,102.0781021118164,41.37771987915039,246.23959350585935,20.219209671020508,42.9296989440918,29.20607566833496
26,0,26,53.79019927978516,37.02301788330078,59.11750030517578,21.920034408569336,32.441001892089844,17.738842010498047,91.29519653320312,103.557373046875,169.7436065673828,46.51506805419922,0.0,0.0,108.28469848632812,53.86031723022461,230.87550354003903,28.932849884033203,54.307498931884766,37.01898193359375
27,0,27,45.5640983581543,35.55961608886719,55.607398986816406,22.670881271362305,28.028499603271484,16.27524185180664,61.92599868774414,97.2314910888672,155.55490112304688,42.84431457519531,0.0,0.0,102.43270111083984,45.84637451171875,243.17930603027344,24.05900382995605,46.06769943237305,35.56131362915039
28,0,28,34.6077995300293,23.971359252929688,51.49739837646485,17.882965087890625,24.168100357055664,13.117181777954102,27.177499771118164,63.28988265991211,140.8040008544922,29.43662643432617,0.0,0.0,91.16510009765624,32.917213439941406,247.2097930908203,18.31979751586914,35.111698150634766,23.96488380432129
29,0,29,50.78229904174805,35.39394760131836,62.09700012207031,18.297704696655277,31.582300186157227,16.102405548095703,68.81659698486328,100.64383697509766,158.49620056152344,44.76700210571289,0.0,0.0,112.72769927978516,49.24530792236328,244.97250366210935,21.3884220123291,51.29679870605469,35.38624954223633
30,0,30,44.72050094604492,30.07297706604004,52.190799713134766,20.97086906433105,26.48419952392578,14.004626274108888,66.38860321044922,90.40096282958984,160.2530975341797,43.51178359985352,0.0,0.0,102.71630096435548,48.214298248291016,234.9875030517578,26.767919540405277,45.232200622558594,30.0598087310791
31,0,31,48.59370040893555,31.70146369934082,51.64519882202149,20.56451988220215,29.155500411987305,16.790966033935547,91.24949645996094,101.63694763183594,170.02059936523438,46.69454193115234,0.0,0.0,106.9927978515625,48.377567291259766,222.910400390625,35.17071533203125,49.10649871826172,31.703819274902344
32,0,32,47.7599983215332,28.16261100769043,53.91859817504883,18.10617446899414,29.837400436401367,15.02407932281494,80.20149993896484,94.2826156616211,165.57110595703125,43.56836700439453,0.0,0.0,105.49739837646484,35.56462097167969,233.6616973876953,32.37244415283203,48.292598724365234,28.161815643310547
33,0,33,43.89450073242188,28.264135360717773,50.494998931884766,19.40952682495117,26.2150993347168,13.1343994140625,68.68379974365234,87.58393859863281,160.48109436035156,40.642234802246094,0.0,0.0,97.4613037109375,43.29798126220703,232.5115966796875,32.64894485473633,44.41320037841797,28.262882232666016
