cell_id,row,col,R_mean_diff,R_std_diff,G_mean_diff,G_std_diff,B_mean_diff,B_std_diff,NDVI_1_mean_diff,NDVI_1_std_diff,NDVI_2_mean_diff,NDVI_2_std_diff,NDVI_3_mean_diff,NDVI_3_std_diff,SWIR_1_mean_diff,SWIR_1_std_diff,SWIR_2_mean_diff,SWIR_2_std_diff,SWIR_3_mean_diff,SWIR_3_std_diff
436,10,36,51.6348991394043,24.233341217041016,62.1619987487793,17.079259872436523,39.36050033569336,14.991875648498535,67.23480224609375,67.78002166748047,160.81080627441406,32.710384368896484,0.0,0.0,117.63289642333984,34.352821350097656,246.17379760742188,20.981840133666992,52.13610076904297,24.22616004943848
437,10,37,41.96129989624024,24.783641815185547,52.48109817504883,19.364091873168945,34.49850082397461,16.164825439453125,55.16910171508789,75.8501968383789,152.42239379882812,31.44084930419922,0.0,0.0,90.99240112304688,38.950958251953125,231.3424072265625,37.106964111328125,42.46120071411133,24.78817176818848
438,10,38,22.30929946899414,5.277426719665527,33.930599212646484,5.298885345458984,22.34469985961914,3.88577938079834,9.51140022277832,15.01639461517334,132.73629760742188,7.482911109924316,0.0,0.0,51.91590118408203,9.101539611816406,213.66070556640625,25.513315200805664,22.81609916687012,5.27758264541626
439,10,39,23.01244354248047,5.490462779998779,35.83466720581055,5.668215274810791,23.140443801879883,3.9885177612304688,8.798444747924805,14.580307006835938,132.3757781982422,7.253651618957519,0.0,0.0,55.76355743408203,10.380799293518066,225.3284454345703,25.826475143432617,23.511554718017575,5.48112678527832
440,11,0,66.36979675292969,35.12249755859375,63.9739990234375,25.12958526611328,44.44350051879883,23.97821044921875,127.22260284423828,96.73049926757812,179.481201171875,39.978912353515625,0.0,0.0,127.5102996826172,43.52034759521485,223.2516021728516,37.56735610961914,66.89640045166016,35.12712860107422
441,11,1,69.67949676513672,32.582542419433594,65.73169708251953,24.753122329711918,47.08140182495117,22.767688751220703,154.96090698242188,86.42293548583984,194.66839599609372,38.76475524902344,0.0,0.0,131.5926055908203,34.27962112426758,207.51339721679688,38.56629180908203,70.18509674072266,32.559173583984375
442,11,2,79.57080078125,37.198089599609375,72.54090118408203,29.82616424560547,53.12979888916016,28.127880096435547,176.970703125,76.15141296386719,201.03050231933597,35.4796257019043,0.0,0.0,140.68719482421875,32.57916641235352,205.35040283203125,33.8484001159668,80.08619689941406,37.18146133422852
443,11,3,72.87580108642578,28.368810653686523,66.39649963378906,21.803340911865234,49.320098876953125,21.85760307312012,176.96189880371094,76.12789916992188,203.88409423828125,34.986846923828125,0.0,0.0,139.3948974609375,29.31144905090332,195.61300659179688,34.622310638427734,73.38719940185547,28.37173843383789
444,11,4,58.789398193359375,32.80654525756836,61.62620162963867,22.8194580078125,39.652099609375,20.699316024780277,103.0166015625,88.71419525146484,170.1378936767578,36.72872543334961,0.0,0.0,125.50640106201172,46.33725738525391,228.375,49.198524475097656,59.29840087890625,32.80784606933594
445,11,5,64.80840301513672,33.33012008666992,62.34159851074219,25.91303825378418,46.03919982910156,24.905065536499023,148.2593994140625,90.93357849121094,188.77569580078125,39.438106536865234,0.0,0.0,121.46630096435548,33.449058532714844,199.27749633789065,36.32160949707031,65.30719757080078,33.316307067871094
446,11,6,93.41790008544922,52.37727737426758,89.25900268554688,48.116477966308594,70.53500366210938,48.99429321289063,186.65170288085935,78.02891540527344,188.20260620117188,41.26537322998047,0.0,0.0,147.17990112304688,39.38372421264648,203.32589721679688,38.0781135559082,93.92880249023438,52.31398391723633
447,11,7,73.58180236816406,27.99839210510254,69.91470336914062,20.704072952270508,50.253299713134766,20.52425193786621,163.69509887695312,83.62215423583984,198.33810424804688,35.8731575012207,0.0,0.0,130.85299682617188,33.09138488769531,208.1293029785156,37.54546356201172,74.09400177001953,27.999845504760746
448,11,8,72.14029693603516,20.70200538635254,68.2593002319336,11.931440353393556,46.43059921264648,9.960371017456056,161.2241973876953,82.87832641601562,197.9434051513672,35.910301208496094,0.0,0.0,128.92840576171875,33.21121597290039,208.41769409179688,41.70989608764648,72.6592025756836,20.683835983276367
449,11,9,81.93440246582031,36.58081817626953,77.34490203857422,29.889875411987305,57.007598876953125,31.05600929260254,172.85899353027344,89.3440170288086,194.80360412597656,39.83915710449219,0.0,0.0,139.10890197753906,40.53664016723633,208.40679931640625,42.13680648803711,82.42900085449219,36.545047760009766
450,11,10,79.10150146484375,35.40054702758789,76.01480102539062,28.97580337524414,56.12799835205078,29.62169647216797,173.61380004882812,81.3524398803711,196.08059692382807,37.7607421875,0.0,0.0,134.96090698242188,33.25453186035156,204.27659606933597,42.076805114746094,79.58899688720703,35.38213348388672
451,11,11,80.58290100097656,35.94285202026367,79.34300231933594,28.130615234375,57.98310089111328,28.7850341796875,155.63389587402344,89.3327865600586,190.42100524902344,37.05118942260742,0.0,0.0,135.04400634765625,40.38378143310547,221.27389526367188,43.082550048828125,81.08769989013672,35.913848876953125
452,11,12,98.1686019897461,48.50052261352539,94.45469665527344,46.71055221557617,76.2833023071289,49.70914840698242,188.54800415039065,77.23226928710938,201.6634979248047,35.301151275634766,0.0,0.0,145.2635955810547,35.451148986816406,219.0928955078125,37.17692184448242,98.65979766845705,48.46440124511719
453,11,13,90.44010162353516,50.08537292480469,87.4833984375,46.06327819824219,69.28790283203125,49.66865158081055,174.39169311523438,86.34635925292969,190.7599029541016,41.15949630737305,0.0,0.0,146.66419982910156,39.939247131347656,215.03990173339844,41.633338928222656,90.92269897460938,50.02436447143555
454,11,14,97.6426010131836,43.38536834716797,92.55609893798828,41.16135025024414,75.82839965820312,44.57026290893555,195.31039428710935,74.74708557128906,198.6291046142578,39.70140075683594,0.0,0.0,146.52630615234375,39.3358039855957,210.4134063720703,39.85429382324219,98.13880157470705,43.33610534667969
455,11,15,70.10359954833984,44.4979133605957,70.99579620361328,33.97895812988281,48.62279891967773,33.60413360595703,119.54879760742188,97.6926498413086,174.37350463867188,39.63279724121094,0.0,0.0,127.48300170898438,45.23000717163086,232.0166015625,35.842037200927734,70.59970092773438,44.47697067260742
456,11,16,67.46630096435547,51.42943572998047,68.07520294189453,41.71543502807617,46.49919891357422,41.69651794433594,103.5645980834961,95.99618530273438,166.61050415039062,39.5255012512207,0.0,0.0,129.8928985595703,57.29176712036133,236.1210021972656,34.28193664550781,67.97209930419922,51.40023422241211
457,11,17,109.15779876708984,58.57113265991211,104.77100372314452,55.6430892944336,90.46929931640624,57.081275939941406,217.4136962890625,71.18794250488281,174.04110717773438,45.35861587524414,0.0,0.0,146.62550354003906,39.66521072387695,182.9821014404297,45.40005111694336,109.63189697265624,58.487098693847656
458,11,18,63.46200180053711,26.713136672973636,61.18479919433594,19.46951484680176,42.9546012878418,19.4422664642334,142.17649841308594,88.13259887695312,191.0164031982422,39.08388519287109,0.0,0.0,129.7248992919922,30.58923721313477,207.8050994873047,38.27166748046875,63.96179962158203,26.700834274291992
459,11,19,29.09589958190918,22.31194496154785,36.407501220703125,16.768537521362305,21.37859916687012,15.406883239746094,44.43009948730469,74.30472564697266,149.42340087890625,35.485939025878906,0.0,0.0,74.64119720458984,33.601287841796875,224.5814971923828,31.035484313964844,29.58489990234375,22.325420379638672
460,11,20,60.57429885864258,58.33802795410156,64.39009857177734,51.05020523071289,48.37269973754883,49.50899124145508,104.81670379638672,112.69441223144533,159.09710693359375,41.310089111328125,0.0,0.0,97.981201171875,52.2045783996582,206.69659423828125,37.7590446472168,61.05680084228516,58.30681610107422
461,11,21,25.551000595092773,19.61455535888672,34.35369873046875,13.970991134643556,18.899200439453125,11.075984954833984,24.877599716186523,41.73426055908203,139.82809448242188,18.570724487304688,0.0,0.0,60.6349983215332,23.91769218444824,196.6457977294922,27.2833251953125,26.062400817871094,19.618810653686523
462,11,22,23.98909950256348,21.872562408447266,32.86589813232422,20.06744956970215,19.58679962158203,19.91383552551269,16.08989906311035,39.67951583862305,134.91969299316406,15.657766342163086,0.0,0.0,56.19219970703125,17.99142837524414,197.78500366210935,25.356979370117188,24.491300582885746,21.867462158203125
463,11,23,26.591800689697266,20.08942985534668,35.81769943237305,17.647708892822266,22.241600036621094,17.40036964416504,27.98979949951172,62.40245819091797,137.6136932373047,20.876365661621094,0.0,0.0,58.91740036010742,20.209659576416016,197.8695068359375,29.706518173217773,27.083999633789062,20.086883544921875
464,11,24,22.048900604248047,13.92426300048828,33.12329864501953,12.223333358764648,19.200300216674805,11.818475723266602,16.18600082397461,48.84345245361328,133.67979431152344,16.068796157836914,0.0,0.0,53.15840148925781,15.060416221618652,203.7321929931641,28.67155265808105,22.546499252319336,13.92198371887207
465,11,25,19.447900772094727,7.666491508483887,30.409099578857425,7.486958026885986,16.952699661254883,5.225826740264893,7.028600215911865,17.867856979370117,131.49830627441406,8.907636642456055,0.0,0.0,48.712398529052734,10.88461685180664,198.8939971923828,26.24650001525879,19.94059944152832,7.664729118347168
466,11,26,19.82469940185547,8.322798728942871,29.76959991455078,7.769292831420898,16.837900161743164,5.567048072814941,11.797900199890137,24.214080810546875,133.76669311523438,11.371450424194336,0.0,0.0,47.44670104980469,11.580645561218262,185.57730102539065,31.43766975402832,20.337900161743164,8.329160690307617
467,11,27,18.512399673461918,7.128046989440918,28.516599655151367,7.036655426025391,15.666999816894531,4.977179050445557,9.424500465393066,25.50350952148437,132.43069458007812,10.99330711364746,0.0,0.0,43.292999267578125,8.8045072555542,177.24859619140625,26.50820541381836,19.010499954223636,7.135347843170166
468,11,28,26.910999298095703,24.97746467590332,33.95560073852539,17.46665382385254,19.88129997253418,14.373621940612791,31.63949966430664,67.41587829589844,142.45150756835938,30.32308959960937,0.0,0.0,60.96870040893555,41.98334503173828,188.38650512695312,37.3091926574707,27.38789939880371,24.97376251220703
469,11,29,27.238399505615234,23.18223762512207,34.67279815673828,17.211814880371094,20.815000534057617,15.49510669708252,39.1234016418457,76.66828155517578,146.6074981689453,36.15684127807617,0.0,0.0,63.63359832763672,35.404502868652344,207.13479614257807,26.980159759521484,27.73730087280273,23.195669174194336
470,11,30,18.659400939941406,15.64366340637207,29.120500564575195,12.90870189666748,15.668299674987791,11.736612319946287,12.338500022888184,44.584659576416016,133.743896484375,20.461523056030277,0.0,0.0,49.9119987487793,17.777690887451172,216.90040588378903,28.768749237060547,19.15390014648437,15.647038459777832
471,11,31,47.52009963989258,32.83143615722656,48.24020004272461,21.087709426879883,29.627899169921875,17.26460075378418,94.15149688720705,103.68406677246094,172.0904998779297,47.92360305786133,0.0,0.0,94.77639770507812,48.06467056274414,207.88980102539065,37.24571990966797,48.02069854736328,32.84879302978516
472,11,32,60.27629852294922,32.10298538208008,59.22299957275391,19.25772857666016,35.7588005065918,17.633275985717773,118.05850219726562,104.60928344726562,181.00259399414065,46.143253326416016,0.0,0.0,119.9438018798828,39.882102966308594,223.5092010498047,36.28593826293945,60.77119827270508,32.115257263183594
473,11,33,63.67539978027344,34.45903396606445,62.45750045776367,26.247020721435547,46.81050109863281,26.01236915588379,138.31619262695312,103.69603729248048,182.26809692382807,44.52839660644531,0.0,0.0,117.5164031982422,39.33308410644531,204.76499938964844,39.48479080200195,64.18309783935547,34.45648956298828
474,11,34,53.124000549316406,32.95542907714844,58.44060134887695,24.601547241210938,45.83060073852539,24.405988693237305,114.28800201416016,101.3686294555664,177.8603057861328,44.46958160400391,0.0,0.0,98.73509979248048,44.19613265991211,196.24530029296875,31.216724395751957,53.63740158081055,32.938175201416016
475,11,35,27.72590065002441,16.151426315307617,39.046199798583984,12.32504177093506,25.879199981689453,9.554475784301758,21.667400360107425,44.02507781982422,138.57200622558594,20.9343204498291,0.0,0.0,61.73569869995117,26.321361541748047,216.1941070556641,25.99434280395508,28.22279930114746,16.139192581176758
476,11,36,53.05440139770508,26.13859748840332,61.10269927978516,16.254579544067383,39.94150161743164,14.054375648498535,79.418701171875,79.08148193359375,163.9375,35.318458557128906,0.0,0.0,115.76129913330078,40.5090446472168,241.61489868164065,34.500579833984375,53.55590057373047,26.113937377929688
477,11,37,34.317901611328125,18.680307388305664,47.87269973754883,16.352434158325195,30.46999931335449,11.187024116516112,28.136999130249023,48.96343231201172,141.51699829101562,22.508188247680664,0.0,0.0,82.34369659423828,33.66126251220703,242.20779418945312,23.710559844970703,34.830101013183594,18.68041229248047
478,11,38,22.48940086364746,4.229194641113281,35.40370178222656,4.51682710647583,23.18429946899414,2.980492115020752,7.323200225830078,12.821144104003906,131.6511993408203,6.395337104797363,0.0,0.0,54.52170181274414,7.386564254760742,229.00390625,24.54990577697754,22.991100311279297,4.227531433105469
479,11,39,23.48577690124512,8.25986385345459,35.84688949584961,5.949070930480957,23.323110580444336,3.7680585384368896,10.226888656616213,24.38136482238769,133.0935516357422,12.146985054016112,0.0,0.0,57.2944450378418,20.29407501220703,226.46044921875,27.13736915588379,23.99311065673828,8.256563186645508
480,12,0,105.2667007446289,61.23884963989258,98.2300033569336,57.08025360107422,79.9207992553711,58.37474822998047,195.68460083007807,69.64440155029297,184.83169555664065,44.44231414794922,0.0,0.0,154.17689514160156,38.79603576660156,209.64349365234372,38.02422332763672,105.74960327148438,61.14683151245117
481,12,1,92.4822006225586,50.21855163574219,84.22339630126953,45.04208755493164,68.13169860839844,44.7407341003418,205.9947052001953,71.03534698486328,186.05979919433597,44.554229736328125,0.0,0.0,141.76649475097656,37.84395217895508,180.07940673828125,42.48994827270508,92.9740982055664,50.16287612915039
482,12,2,102.73470306396484,50.95243835449219,95.24009704589844,49.82386016845703,79.86119842529297,51.488502502441406,222.6981964111328,54.588523864746094,183.16749572753903,47.48350524902344,0.0,0.0,146.10690307617188,31.64198303222656,176.6230926513672,38.63932800292969,103.22930145263672,50.86878967285156
483,12,3,70.19380187988281,36.55453872680664,66.65160369873047,30.381595611572266,50.1786994934082,29.933643341064453,164.63099670410156,91.36983489990234,190.9750061035156,40.46974182128906,0.0,0.0,125.22640228271484,34.9503173828125,193.47369384765625,41.76789855957031,70.69999694824219,36.53756332397461
484,12,4,77.28910064697266,44.7339096069336,72.28739929199219,36.78732681274414,52.47990036010742,36.505859375,151.70889282226562,94.51715087890624,178.10049438476562,38.25352096557617,0.0,0.0,140.85000610351562,44.86997604370117,212.3665008544922,47.13714599609375,77.80130004882812,44.70443344116211
485,12,5,62.54600143432617,33.5014533996582,59.95330047607422,25.70439338684082,43.08549880981445,24.70573616027832,135.0594024658203,94.54363250732422,180.69720458984372,39.08028793334961,0.0,0.0,123.88590240478516,44.440914154052734,207.1432037353516,47.67307662963867,63.05440139770508,33.48936080932617
486,12,6,97.96199798583984,50.40444946289063,90.70240020751952,49.06990432739258,75.77760314941406,50.19058227539063,221.9335021972656,56.50212860107422,189.0294952392578,46.35416412353516,0.0,0.0,142.81739807128906,32.96205139160156,174.06629943847656,39.49295425415039,98.435302734375,50.32625198364258
487,12,7,96.09230041503906,43.90181350708008,88.49690246582031,42.353118896484375,72.09200286865234,44.241661071777344,211.37789916992188,65.32648468017578,191.87319946289065,42.88210678100586,0.0,0.0,150.6967010498047,31.3810977935791,186.81309509277344,41.25322341918945,96.5896987915039,43.86034393310547
488,12,8,92.59619903564452,40.51530075073242,84.69380187988281,32.65990447998047,63.63069915771485,35.001670837402344,177.01539611816406,87.44583892822266,189.7028045654297,40.2248420715332,0.0,0.0,141.65139770507812,39.48945617675781,216.85519409179688,43.87579727172852,93.106201171875,40.52174377441406
489,12,9,75.91380310058594,28.021774291992188,71.78510284423828,18.935039520263672,50.041900634765625,19.1311092376709,169.14830017089844,89.54212188720703,193.2989959716797,39.1473388671875,0.0,0.0,134.47109985351562,36.74317932128906,204.6199951171875,45.26738739013672,76.40370178222656,28.000112533569336
490,12,10,87.722900390625,40.126251220703125,82.93289947509766,29.88514709472656,62.49800109863281,30.406055450439453,160.5717010498047,83.41173553466797,192.6553955078125,34.76896667480469,0.0,0.0,140.73800659179688,47.40665435791016,230.2207946777344,30.745704650878903,88.22840118408203,40.10338973999024
491,12,11,93.04290008544922,41.025917053222656,87.63600158691406,36.06221389770508,66.53929901123047,36.76995086669922,184.9665069580078,80.84851837158203,199.960205078125,37.75917434692383,0.0,0.0,150.86810302734375,42.22696685791016,215.17320251464844,38.42440414428711,93.5635986328125,40.99829864501953
492,12,12,92.68270111083984,43.98926544189453,85.82830047607422,40.2161979675293,67.92569732666016,40.71207427978516,204.34410095214844,68.15762329101562,198.0558013916016,39.80365753173828,0.0,0.0,141.8321075439453,31.97805976867676,192.706298828125,37.43660736083984,93.17130279541016,43.94339370727539
493,12,13,76.89569854736328,34.102569580078125,75.26270294189453,32.30989456176758,56.96680068969727,33.82065200805664,178.4188995361328,80.74283599853516,195.35150146484372,40.1052131652832,0.0,0.0,127.06189727783205,34.356903076171875,195.07449340820312,49.61948013305664,77.4114990234375,34.09397506713867
494,12,14,71.6771011352539,27.89244079589844,69.41690063476562,24.340456008911133,52.23139953613281,25.594505310058597,174.27940368652344,84.5909423828125,197.46240234375,35.20631408691406,0.0,0.0,126.37960052490234,31.525087356567383,192.2386016845703,48.20093536376953,72.19290161132812,27.87566375732422
495,12,15,59.0443000793457,31.69925308227539,61.66469955444336,23.72999763488769,41.845699310302734,20.370445251464844,109.19300079345705,89.55606842041016,177.08489990234375,38.957916259765625,0.0,0.0,119.40480041503906,43.31886672973633,228.11019897460935,39.42658615112305,59.55139923095703,31.698631286621094
496,12,16,72.87059783935547,38.21449279785156,70.37090301513672,31.006561279296875,51.37409973144531,30.59165573120117,135.08880615234375,85.58810424804688,185.14830017089844,40.93198013305664,0.0,0.0,141.9842071533203,46.42708206176758,232.4022979736328,38.05215072631836,73.36830139160156,38.20950698852539
497,12,17,71.15959930419922,38.80981063842773,67.25,25.863508224487305,48.52019882202149,23.24911117553711,148.5915069580078,94.35581970214844,189.53619384765625,41.49157333374024,0.0,0.0,136.4561004638672,40.74873352050781,209.4071044921875,40.22502136230469,71.6688003540039,38.812618255615234
498,12,18,60.86410140991211,28.79762840270996,58.80120086669922,21.871124267578125,41.88890075683594,22.320262908935547,140.8096923828125,89.6891860961914,191.96310424804688,40.74722290039063,0.0,0.0,129.58790588378906,34.42793655395508,202.8665008544922,35.01785659790039,61.37300109863281,28.798643112182617
499,12,19,90.96600341796876,53.71652221679688,86.57230377197266,51.04452896118164,71.2146987915039,53.205169677734375,190.51339721679688,83.51920318603516,180.8332977294922,45.75153350830078,0.0,0.0,138.4582061767578,37.47636795043945,188.21560668945312,41.26810073852539,91.44200134277344,53.66003036499024
500,12,20,114.86799621582033,68.08893585205078,111.3665008544922,63.58293533325195,94.32360076904295,65.93608856201172,197.1876983642578,80.846923828125,170.98910522460938,43.2742805480957,0.0,0.0,151.985107421875,49.07465362548828,206.4073028564453,44.41415786743164,115.3206024169922,67.99946594238281
501,12,21,35.020999908447266,25.65456199645996,41.9093017578125,21.520326614379883,25.61989974975586,20.16777610778809,53.75579833984375,76.03546905517578,151.78309631347656,32.6103401184082,0.0,0.0,78.34750366210938,32.25139617919922,205.16229248046875,31.56471061706543,35.52040100097656,25.641510009765625
502,12,22,22.35930061340332,14.413028717041016,32.57600021362305,10.713216781616213,18.23209953308105,9.338513374328612,15.213299751281738,38.88158416748047,135.0458984375,16.824527740478516,0.0,0.0,55.33160018920898,23.05969619750977,196.37730407714844,23.00660514831543,22.870800018310547,14.413330078125
503,12,23,21.421600341796875,5.989962577819824,32.37459945678711,5.051601409912109,17.984399795532227,3.817296981811523,11.956000328063965,20.137046813964844,133.94769287109375,10.023699760437012,0.0,0.0,53.82440185546875,7.229630947113037,203.2127990722656,21.67686653137207,21.931100845336918,6.006642818450928
504,12,24,23.48480033874512,15.16057300567627,33.54359817504883,13.10374355316162,20.01930046081543,12.64936065673828,25.41830062866211,54.656288146972656,138.22610473632812,20.795988082885746,0.0,0.0,52.87379837036133,17.68012809753418,190.28219604492188,36.58485412597656,23.99850082397461,15.151986122131348
505,12,25,24.88969993591309,16.447952270507812,34.863399505615234,14.158231735229492,20.760099411010746,13.419557571411133,23.76189994812012,55.38114547729492,137.07049560546875,19.444965362548828,0.0,0.0,58.539398193359375,19.545726776123047,197.0359039306641,31.668745040893555,25.38479995727539,16.44049072265625
506,12,26,18.231800079345703,6.037124156951904,28.63909912109375,5.982695579528809,15.816399574279783,3.938361644744873,18.89109992980957,55.04996871948242,130.57449340820312,19.90243911743164,0.0,0.0,45.84619903564453,13.356987953186035,185.43499755859372,48.89065170288086,18.72260093688965,6.051830291748047
507,12,27,25.488500595092773,19.00967788696289,34.10390090942383,15.238460540771484,20.10639953613281,12.94271469116211,58.4546012878418,88.43504333496094,140.418701171875,40.97218704223633,0.0,0.0,56.35630035400391,34.82123565673828,169.53579711914062,60.77534866333008,25.99530029296875,19.016206741333008
508,12,28,78.53839874267578,49.91868209838867,75.03710174560547,44.232200622558594,58.33660125732422,43.575340270996094,165.15570068359375,91.5170669555664,186.50149536132807,41.87250518798828,0.0,0.0,131.7655029296875,40.95037078857422,196.11700439453125,38.82939529418945,79.03849792480469,49.88920593261719
509,12,29,56.38579940795898,33.41255569458008,59.95009994506836,22.419076919555664,35.979400634765625,20.527692794799805,93.40579986572266,92.6312484741211,171.74630737304688,43.23858642578125,0.0,0.0,117.07109832763672,41.48832321166992,231.9351959228516,31.94534111022949,56.880401611328125,33.41031646728516
510,12,30,47.01309967041016,33.34752655029297,55.27389907836914,24.536848068237305,31.68090057373047,22.738998413085938,69.41649627685547,90.71350860595705,159.62210083007812,41.31346893310547,0.0,0.0,106.46880340576172,45.26195907592773,231.28030395507807,33.30887222290039,47.5088996887207,33.336971282958984
511,12,31,59.32809829711914,48.31647872924805,60.43199920654297,40.531837463378906,41.07770156860352,43.02438735961914,102.37570190429688,101.9673309326172,168.10690307617188,44.945289611816406,0.0,0.0,126.59359741210938,58.02033615112305,221.9537048339844,37.81149673461914,59.820899963378906,48.27067184448242
512,12,32,59.295501708984375,41.09532928466797,56.33190155029297,33.09210586547852,40.56330108642578,33.19948196411133,130.88319396972656,104.67530822753906,178.1595001220703,43.28036117553711,0.0,0.0,117.81590270996094,47.65665054321289,193.60780334472656,40.79998779296875,59.79850006103516,41.08106994628906
513,12,33,86.50450134277344,25.36600112915039,77.26820373535156,19.442367553710938,63.20130157470703,18.81581687927246,215.71409606933597,53.74225234985352,212.0637969970703,30.319704055786133,0.0,0.0,153.08360290527344,29.963563919067383,181.2662048339844,28.41726875305176,87.0103988647461,25.35457992553711
514,12,34,69.63729858398438,42.37094879150391,70.95610046386719,36.3792610168457,57.66619873046875,36.45378494262695,146.72450256347656,94.70223236083984,190.0834045410156,43.51309967041016,0.0,0.0,121.26139831542967,49.026363372802734,201.7052001953125,26.03946304321289,70.14990234375,42.346717834472656
515,12,35,22.426700592041016,4.3024444580078125,34.47309875488281,4.457092761993408,23.500900268554688,3.7200539112091056,11.728599548339844,18.320024490356445,133.75379943847656,8.199450492858887,0.0,0.0,50.647499084472656,6.446615219116211,205.32229614257807,22.9189395904541,22.928600311279297,4.302871227264404
516,12,36,42.00249862670898,26.78822135925293,50.74520111083984,20.134469985961918,35.245399475097656,16.769567489624023,60.81999969482422,79.24755096435547,155.5843048095703,34.51591491699219,0.0,0.0,88.78890228271484,40.7935791015625,229.4537048339844,35.08065414428711,42.51150131225586,26.80233764648437
517,12,37,31.444000244140625,17.093158721923828,43.42580032348633,13.65072536468506,28.25119972229004,9.468384742736816,27.45210075378418,44.42973327636719,141.57090759277344,21.68625831604004,0.0,0.0,75.65039825439453,33.2451286315918,234.0787048339844,26.394384384155277,31.94939994812012,17.09436798095703
518,12,38,29.51799964904785,16.93849754333496,39.36520004272461,12.814969062805176,26.04669952392578,8.300055503845215,26.741899490356445,42.53853225708008,141.3249053955078,21.16750717163086,0.0,0.0,67.0885009765625,35.96166229248047,218.3231964111328,28.760269165039062,30.01849937438965,16.936254501342773
519,12,39,68.80110931396484,33.460540771484375,63.32244491577149,19.72813606262207,42.09111022949219,14.72982406616211,127.56222534179688,93.1370620727539,185.55667114257807,40.30621719360352,0.0,0.0,139.2826690673828,52.211238861083984,230.0571136474609,25.705686569213867,69.30000305175781,33.43779754638672
520,13,0,89.9092025756836,51.99888610839844,82.95700073242188,39.47218322753906,60.11069869995117,36.3864860534668,174.91090393066406,87.0323715209961,193.49859619140625,44.8453254699707,0.0,0.0,143.47860717773438,59.63092422485352,215.82130432128903,46.08354187011719,90.41300201416016,51.96541976928711
521,13,1,70.92620086669922,30.378461837768555,66.68949890136719,24.940534591674805,48.8489990234375,25.42856216430664,164.89109802246094,79.89614868164062,199.2808074951172,35.8268928527832,0.0,0.0,135.5133056640625,31.923185348510746,202.23260498046875,36.21464920043945,71.43599700927734,30.36185836791992
522,13,2,80.87580108642578,38.70345306396485,76.42130279541016,35.233177185058594,60.06949996948242,36.06843185424805,192.44259643554688,70.55863189697266,196.27639770507807,40.775169372558594,0.0,0.0,136.07850646972656,30.103221893310547,186.04820251464844,36.45353698730469,81.3822021484375,38.66551208496094
523,13,3,63.330299377441406,35.89028549194336,65.31060028076172,30.07686233520508,46.20849990844727,30.77828025817871,131.3726043701172,96.9108428955078,178.32899475097656,41.59109115600586,0.0,0.0,120.35649871826172,39.77008819580078,206.5475006103516,46.89030456542969,63.84439849853516,35.87421417236328
524,13,4,73.11820220947266,34.15511703491211,63.641700744628906,24.858530044555664,50.38990020751953,23.924299240112305,203.34469604492188,87.7158203125,174.8549041748047,42.005008697509766,0.0,0.0,133.4833984375,49.58481597900391,149.91329956054688,49.0162353515625,73.63240051269531,34.14799880981445
525,13,5,55.94070053100586,35.33580017089844,59.66239929199219,22.649702072143555,40.31110000610352,23.72171401977539,114.46880340576172,111.98561096191406,154.48269653320312,34.334110260009766,0.0,0.0,113.9406967163086,51.61995697021485,197.0847930908203,61.052860260009766,56.47010040283203,35.33213424682617
526,13,6,55.87310028076172,25.549638748168945,63.33549880981445,16.492706298828125,41.28499984741211,17.806318283081055,101.2864990234375,96.20079803466795,170.3376007080078,40.01335906982422,0.0,0.0,123.4646987915039,33.33218002319336,220.52110290527344,42.760284423828125,56.387298583984375,25.549972534179688
527,13,7,75.49320220947266,33.0819206237793,71.50759887695312,27.945703506469727,55.31869888305664,28.78388214111328,181.3105010986328,83.49765014648438,193.4239959716797,38.94386291503906,0.0,0.0,126.50129699707033,28.430635452270508,187.1329040527344,39.62907409667969,76.00890350341797,33.05647277832031
528,13,8,77.76959991455078,40.17583847045898,73.61720275878906,23.944957733154297,50.75260162353516,21.05826568603516,152.14230346679688,91.54762268066406,191.3784942626953,38.40465927124024,0.0,0.0,133.02349853515625,47.20381164550781,219.20860290527344,37.17519378662109,78.28759765625,40.1607666015625
529,13,9,86.4364013671875,41.26136779785156,81.5802001953125,36.46256637573242,62.118900299072266,37.64055633544922,180.16900634765625,79.61840057373047,196.80589294433597,38.27192687988281,0.0,0.0,133.33250427246094,34.87326431274414,209.01950073242188,39.07477951049805,86.94719696044922,41.23885726928711
530,13,10,78.92359924316406,27.253780364990234,73.06559753417969,22.790773391723636,53.80490112304688,23.360822677612305,193.5052947998047,77.33336639404297,203.6551055908203,33.63850784301758,0.0,0.0,136.4058074951172,32.192569732666016,191.16290283203125,45.43199157714844,79.45140075683594,27.24392890930176
531,13,11,75.8052978515625,37.926231384277344,72.53240203857422,26.4715518951416,50.92539978027344,24.44805335998535,157.5583953857422,96.44723510742188,188.6894989013672,40.57435989379883,0.0,0.0,135.2572021484375,45.44866561889648,211.61680603027344,43.48506546020508,76.33480072021484,37.91007614135742
532,13,12,64.52169799804688,24.115556716918945,63.10139846801758,17.745481491088867,45.6775016784668,17.98751449584961,152.5133056640625,83.2576904296875,197.9071044921875,37.48793411254883,0.0,0.0,122.44529724121094,23.847116470336918,202.8038024902344,35.18721389770508,65.0354995727539,24.124513626098636
